iso_code,Country_name,period,total_cases,total_cases_per_million,total_deaths,total_deaths_per_million,new_cases,new_cases_per_million,new_deaths,new_deaths_per_million,stringency_index
KNA,Saint Kitts and Nevis,2020,32.0,597.617,0.0,0.0,32.0,597.6229999999999,0.0,0.0,0.0
KNA,Saint Kitts and Nevis,2020Q1,8.0,149.404,0.0,0.0,8.0,149.405,0.0,0.0,0.0
KNA,Saint Kitts and Nevis,2020Q2,15.0,280.133,0.0,0.0,7.0,130.731,0.0,0.0,0.0
KNA,Saint Kitts and Nevis,2020Q3,19.0,354.835,0.0,0.0,4.0,74.703,0.0,0.0,0.0
KNA,Saint Kitts and Nevis,2020Q4,32.0,597.617,0.0,0.0,13.0,242.784,0.0,0.0,0.0
KOR,South Korea,2020,61769.0,1203.952,917.0,17.873,61768.0,1203.93,917.0,17.813,52.43831884057971
KOR,South Korea,2020Q1,9786.0,190.741,162.0,3.158,9785.0,190.714,162.0,3.15,42.89871428571429
KOR,South Korea,2020Q2,12850.0,250.462,282.0,5.497,3064.0,59.72,120.0,2.323,54.502417582417586
KOR,South Korea,2020Q3,23889.0,465.625,415.0,8.089,11039.0,215.169,133.0,2.574,52.62065217391305
KOR,South Korea,2020Q4,61769.0,1203.952,917.0,17.873,37880.0,738.327,502.0,9.766,57.47271739130434
KWT,Kuwait,2020,150584.0,34788.531,934.0,215.776,150584.0,34788.526,934.0,215.754,76.34602564102563
KWT,Kuwait,2020Q1,289.0,66.766,0.0,0.0,289.0,66.761,0.0,0.0,54.40378378378379
KWT,Kuwait,2020Q2,46195.0,10672.158,354.0,81.783,45906.0,10605.392,354.0,81.774,89.98395604395604
KWT,Kuwait,2020Q3,105182.0,24299.575,610.0,140.925,58987.0,13627.414,256.0,59.136,76.66673913043478
KWT,Kuwait,2020Q4,150584.0,34788.531,934.0,215.776,45402.0,10488.959,324.0,74.844,71.36021739130435
LAO,Lao People's Democratic Republic,2020,41.0,5.556,0.0,0.0,41.0,5.562,0.0,0.0,44.44720848056537
LAO,Lao People's Democratic Republic,2020Q1,9.0,1.22,0.0,0.0,9.0,1.221,0.0,0.0,44.9075
LAO,Lao People's Democratic Republic,2020Q2,19.0,2.575,0.0,0.0,10.0,1.358,0.0,0.0,69.79098901098901
LAO,Lao People's Democratic Republic,2020Q3,23.0,3.117,0.0,0.0,4.0,0.543,0.0,0.0,30.806304347826085
LAO,Lao People's Democratic Republic,2020Q4,41.0,5.556,0.0,0.0,18.0,2.44,0.0,0.0,32.97978260869565
LBN,Lebanon,2020,181503.0,26813.259,1468.0,216.866,181503.0,26813.26,1468.0,216.85999999999999,69.09536507936508
LBN,Lebanon,2020Q1,470.0,69.433,12.0,1.773,470.0,69.43,12.0,1.772,47.5005
LBN,Lebanon,2020Q2,1778.0,262.662,34.0,5.023,1308.0,193.232,22.0,3.2529999999999997,79.20285714285714
LBN,Lebanon,2020Q3,39634.0,5855.092,367.0,54.217,37856.0,5592.428,333.0,49.188,62.60021739130435
LBN,Lebanon,2020Q4,181503.0,26813.259,1468.0,216.866,141869.0,20958.17,1101.0,162.647,74.98195652173914
LBR,Liberia,2020,1800.0,347.476,83.0,16.023,1803.0,348.042,83.0,16.02,67.60258620689655
LBR,Liberia,2020Q1,3.0,0.579,0.0,0.0,6.0,1.158,0.0,0.0,63.457333333333324
LBR,Liberia,2020Q2,770.0,148.643,36.0,6.95,767.0,148.055,36.0,6.948,84.13615384615385
LBR,Liberia,2020Q3,1339.0,258.484,82.0,15.829,569.0,109.841,46.0,8.879,65.12673913043479
LBR,Liberia,2020Q4,1800.0,347.476,83.0,16.023,461.0,88.988,1.0,0.193,54.4004347826087
LBY,Libya,2020,100277.0,14410.642,1478.0,212.401,100277.0,14410.644,1481.0,212.846,84.81821782178217
LBY,Libya,2020Q1,10.0,1.437,0.0,0.0,10.0,1.437,0.0,0.0,44.04821428571428
LBY,Libya,2020Q2,824.0,118.416,24.0,3.449,814.0,116.98,24.0,3.4499999999999997,96.80615384615385
LBY,Libya,2020Q3,34525.0,4961.531,551.0,79.183,33701.0,4843.114,530.0,76.173,88.88641304347826
LBY,Libya,2020Q4,100277.0,14410.642,1478.0,212.401,65752.0,9449.113,927.0,133.223,81.30065217391304
LCA,Saint Lucia,2020,353.0,1914.306,5.0,27.115,353.0,1914.315,5.0,27.115000000000002,0.0
LCA,Saint Lucia,2020Q1,13.0,70.499,0.0,0.0,13.0,70.499,0.0,0.0,0.0
LCA,Saint Lucia,2020Q2,19.0,103.036,0.0,0.0,6.0,32.538,0.0,0.0,0.0
LCA,Saint Lucia,2020Q3,27.0,146.42,0.0,0.0,8.0,43.384,0.0,0.0,0.0
LCA,Saint Lucia,2020Q4,353.0,1914.306,5.0,27.115,326.0,1767.894,5.0,27.115000000000002,0.0
LKA,Sri Lanka,2020,43299.0,2014.159,204.0,9.49,43299.0,2014.168,204.0,9.512,50.67252941176471
LKA,Sri Lanka,2020Q1,143.0,6.652,2.0,0.093,143.0,6.655,2.0,0.094,30.553846153846155
LKA,Sri Lanka,2020Q2,2047.0,95.221,11.0,0.512,1904.0,88.574,9.0,0.423,77.40219780219779
LKA,Sri Lanka,2020Q3,3380.0,157.229,13.0,0.605,1333.0,62.013,2.0,0.094,39.019239130434784
LKA,Sri Lanka,2020Q4,43299.0,2014.159,204.0,9.49,39919.0,1856.926,191.0,8.901,50.10097826086957
LSO,Lesotho,2020,3094.0,1433.026,51.0,23.621,3094.0,1433.028,51.0,23.615000000000002,56.104592274678105
LSO,Lesotho,2020Q2,27.0,12.505,0.0,0.0,27.0,12.504,0.0,0.0,60.52775510204082
LSO,Lesotho,2020Q3,1595.0,738.745,36.0,16.674,1568.0,726.242,36.0,16.67,66.115
LSO,Lesotho,2020Q4,3094.0,1433.026,51.0,23.621,1499.0,694.282,15.0,6.945,43.73836956521739
LTU,Lithuania,2020,141955.0,52774.083,1796.0,667.692,141955.0,52774.089,1796.0,667.713,50.10986970684039
LTU,Lithuania,2020Q1,468.0,173.987,4.0,1.487,468.0,173.986,4.0,1.488,49.5934375
LTU,Lithuania,2020Q2,1812.0,673.641,61.0,22.678,1344.0,499.658,57.0,21.201,66.31186813186814
LTU,Lithuania,2020Q3,4688.0,1742.84,77.0,28.626,2876.0,1069.204,16.0,5.952,27.91717391304348
LTU,Lithuania,2020Q4,141955.0,52774.083,1796.0,667.692,137267.0,51031.241,1719.0,639.072,56.456304347826084
LUX,Luxembourg,2020,46415.0,73115.905,495.0,779.756,47763.0,75239.363,497.0,782.909,50.12464743589744
LUX,Luxembourg,2020Q1,2178.0,3430.926,23.0,36.231,2178.0,3430.925,23.0,36.231,41.84135135135135
LUX,Luxembourg,2020Q2,4299.0,6772.062,110.0,173.279,2121.0,3341.14,89.0,140.202,58.48626373626374
LUX,Luxembourg,2020Q3,8509.0,13403.926,124.0,195.333,5558.0,8755.32,14.0,22.051,39.37097826086956
LUX,Luxembourg,2020Q4,46415.0,73115.905,495.0,779.756,37906.0,59711.978,371.0,584.4250000000001,55.93891304347826
LVA,Latvia,2020,40904.0,21909.719,635.0,340.13,40904.0,21909.736,635.0,340.141,49.93648387096774
LVA,Latvia,2020Q1,398.0,213.184,0.0,0.0,398.0,213.186,0.0,0.0,36.930571428571426
LVA,Latvia,2020Q2,1118.0,598.843,30.0,16.069,720.0,385.667,30.0,16.074,62.39087912087912
LVA,Latvia,2020Q3,1824.0,977.003,37.0,19.819,706.0,378.165,7.0,3.7520000000000002,44.938804347826085
LVA,Latvia,2020Q4,40904.0,21909.719,635.0,340.13,39080.0,20932.718,598.0,320.315,47.56304347826087
MAC,Macao,2020,46.0,69.867,0.0,0.0,45.0,68.352,0.0,0.0,30.500318840579713
MAC,Macao,2020Q1,41.0,62.273,0.0,0.0,40.0,60.757,0.0,0.0,40.26614285714286
MAC,Macao,2020Q2,46.0,69.867,0.0,0.0,5.0,7.595,0.0,0.0,37.85032967032967
MAC,Macao,2020Q3,46.0,69.867,0.0,0.0,0.0,0.0,0.0,0.0,23.15
MAC,Macao,2020Q4,46.0,69.867,0.0,0.0,0.0,0.0,0.0,0.0,23.15
MAR,Morocco,2020,439193.0,11760.49,7388.0,197.832,439193.0,11760.494,7388.0,197.848,66.550273556231
MAR,Morocco,2020Q1,617.0,16.522,36.0,0.964,617.0,16.525,36.0,0.965,27.675925925925927
MAR,Morocco,2020Q2,12533.0,335.602,228.0,6.105,11916.0,319.088,192.0,5.152,89.12384615384615
MAR,Morocco,2020Q3,123653.0,3311.118,2194.0,58.75,111120.0,2975.513,1966.0,52.648,68.3075
MAR,Morocco,2020Q4,439193.0,11760.49,7388.0,197.832,315540.0,8449.368,5194.0,139.083,65.28239130434783
MDA,"Moldova, Republic of",2020,144818.0,35988.345,2985.0,741.795,144818.0,35988.345,2985.0,741.844,63.56872909698996
MDA,"Moldova, Republic of",2020Q1,353.0,87.723,4.0,0.994,353.0,87.725,4.0,0.995,60.918749999999996
MDA,"Moldova, Republic of",2020Q2,16613.0,4128.453,545.0,135.437,16260.0,4040.73,541.0,134.459,82.909010989011
MDA,"Moldova, Republic of",2020Q3,53042.0,13181.33,1320.0,328.03,36429.0,9052.877,775.0,192.611,57.61
MDA,"Moldova, Republic of",2020Q4,144818.0,35988.345,2985.0,741.795,91776.0,22807.013,1665.0,413.779,51.08869565217391
MDG,Madagascar,2020,17714.0,623.133,261.0,9.181,17721.0,623.371,261.0,9.173,60.75310104529616
MDG,Madagascar,2020Q1,57.0,2.005,0.0,0.0,57.0,2.0060000000000002,0.0,0.0,84.33916666666667
MDG,Madagascar,2020Q2,2214.0,77.883,20.0,0.704,2164.0,76.123,20.0,0.7010000000000001,74.94846153846154
MDG,Madagascar,2020Q3,16408.0,577.191,230.0,8.091,14194.0,499.303,210.0,7.383,65.17597826086957
MDG,Madagascar,2020Q4,17714.0,623.133,261.0,9.181,1306.0,45.939,31.0,1.089,39.212717391304345
MDV,Maldives,2020,13757.0,25306.28,48.0,88.297,13757.0,25306.275,48.0,88.318,0.0
MDV,Maldives,2020Q1,18.0,33.111,0.0,0.0,18.0,33.114,0.0,0.0,0.0
MDV,Maldives,2020Q2,2361.0,4343.107,9.0,16.556,2343.0,4309.994,9.0,16.560000000000002,0.0
MDV,Maldives,2020Q3,10291.0,18930.503,34.0,62.544,7930.0,14587.391,25.0,45.998,0.0
MDV,Maldives,2020Q4,13757.0,25306.28,48.0,88.297,3466.0,6375.776,14.0,25.76,0.0
MEX,Mexico,2020,1426094.0,10947.871,125807.0,965.798,1426094.0,10947.871,123018.0,944.39,57.39265027322404
MEX,Mexico,2020Q1,1215.0,9.327,29.0,0.223,1215.0,9.327,29.0,0.225,6.848351648351649
MEX,Mexico,2020Q2,226089.0,1735.645,27769.0,213.178,224874.0,1726.315,27740.0,212.952,78.81725274725275
MEX,Mexico,2020Q3,743216.0,5705.538,77646.0,596.075,517127.0,3969.895,49877.0,382.897,71.66760869565218
MEX,Mexico,2020Q4,1426094.0,10947.871,125807.0,965.798,682878.0,5242.334,45372.0,348.316,71.92086956521739
MHL,Marshall Islands,2020,4.0,67.094,0.0,0.0,5.0,83.86699999999999,0.0,0.0,0.0
MHL,Marshall Islands,2020Q4,4.0,67.094,0.0,0.0,5.0,83.86699999999999,0.0,0.0,0.0
MKD,"Macedonia, the former Yugoslav Republic of",2020,83329.0,40010.832,2503.0,1201.828,83329.0,40010.829,2503.0,1201.809,0.0
MKD,"Macedonia, the former Yugoslav Republic of",2020Q1,329.0,157.971,9.0,4.321,329.0,157.971,9.0,4.32,0.0
MKD,"Macedonia, the former Yugoslav Republic of",2020Q2,6334.0,3041.301,302.0,145.007,6005.0,2883.3269999999998,293.0,140.674,0.0
MKD,"Macedonia, the former Yugoslav Republic of",2020Q3,17977.0,8631.746,739.0,354.835,11643.0,5590.444,437.0,209.82399999999998,0.0
MKD,"Macedonia, the former Yugoslav Republic of",2020Q4,83329.0,40010.832,2503.0,1201.828,65352.0,31379.087,1764.0,846.991,0.0
MLI,Mali,2020,7090.0,339.955,269.0,12.898,7090.0,339.965,269.0,12.91,51.22741134751773
MLI,Mali,2020Q1,28.0,1.343,2.0,0.096,28.0,1.344,2.0,0.096,75.0
MLI,Mali,2020Q2,2181.0,104.576,116.0,5.562,2153.0,103.235,114.0,5.4719999999999995,62.68813186813187
MLI,Mali,2020Q3,3118.0,149.503,131.0,6.281,937.0,44.935,15.0,0.72,48.16804347826087
MLI,Mali,2020Q4,7090.0,339.955,269.0,12.898,3972.0,190.451,138.0,6.622,41.14184782608696
MLT,Malta,2020,12774.0,24751.017,219.0,424.336,12816.0,24832.413,221.0,428.217,54.528211920529806
MLT,Malta,2020Q1,169.0,327.456,0.0,0.0,169.0,327.456,0.0,0.0,52.98259259259259
MLT,Malta,2020Q2,670.0,1298.198,9.0,17.438,501.0,970.749,9.0,17.441,74.96989010989012
MLT,Malta,2020Q3,3058.0,5925.208,35.0,67.816,2430.0,4708.393,26.0,50.379999999999995,38.36358695652174
MLT,Malta,2020Q4,12774.0,24751.017,219.0,424.336,9716.0,18825.815,186.0,360.396,50.92695652173913
MMR,Burma,2020,124630.0,2274.021,2682.0,48.936,124630.0,2274.0,2682.0,48.933,79.01232142857143
MMR,Burma,2020Q1,15.0,0.274,1.0,0.018,15.0,0.27299999999999996,1.0,0.018,55.742
MMR,Burma,2020Q2,299.0,5.456,6.0,0.109,284.0,5.173,5.0,0.09,81.12736263736264
MMR,Burma,2020Q3,13373.0,244.006,310.0,5.656,13074.0,238.541,304.0,5.5440000000000005,78.52695652173912
MMR,Burma,2020Q4,124630.0,2274.021,2682.0,48.936,111257.0,2030.013,2372.0,43.281,78.67032608695652
MNE,Montenegro,2020,48247.0,76820.195,682.0,1085.899,48247.0,76820.197,682.0,1085.885,0.0
MNE,Montenegro,2020Q1,109.0,173.553,2.0,3.184,109.0,173.55200000000002,2.0,3.184,0.0
MNE,Montenegro,2020Q2,548.0,872.541,12.0,19.107,439.0,698.989,10.0,15.920000000000002,0.0
MNE,Montenegro,2020Q3,10772.0,17151.473,169.0,269.086,10224.0,16278.934,157.0,249.97,0.0
MNE,Montenegro,2020Q4,48247.0,76820.195,682.0,1085.899,37475.0,59668.722,513.0,816.811,0.0
MNG,Mongolia,2020,1195.0,358.936,1.0,0.3,1195.0,358.923,1.0,0.3,63.92643097643097
MNG,Mongolia,2020Q1,12.0,3.604,0.0,0.0,12.0,3.6020000000000003,0.0,0.0,62.436818181818175
MNG,Mongolia,2020Q2,220.0,66.08,0.0,0.0,208.0,62.471000000000004,0.0,0.0,72.58912087912087
MNG,Mongolia,2020Q3,313.0,94.014,0.0,0.0,93.0,27.931,0.0,0.0,57.70271739130435
MNG,Mongolia,2020Q4,1195.0,358.936,1.0,0.3,882.0,264.919,1.0,0.3,61.93782608695652
MOZ,Mozambique,2020,18642.0,579.609,166.0,5.161,18642.0,579.602,166.0,5.148,65.01719298245614
MOZ,Mozambique,2020Q1,8.0,0.249,0.0,0.0,8.0,0.248,0.0,0.0,44.72
MOZ,Mozambique,2020Q2,889.0,27.64,6.0,0.187,881.0,27.389,6.0,0.186,63.39956043956044
MOZ,Mozambique,2020Q3,8728.0,271.367,61.0,1.897,7839.0,243.727,55.0,1.705,75.24173913043478
MOZ,Mozambique,2020Q4,18642.0,579.609,166.0,5.161,9914.0,308.238,105.0,3.257,58.59891304347826
MRT,Mauritania,2020,14364.0,3008.098,347.0,72.668,14364.0,3008.091,347.0,72.658,48.17143344709898
MRT,Mauritania,2020Q1,6.0,1.257,1.0,0.209,6.0,1.255,1.0,0.209,53.602222222222224
MRT,Mauritania,2020Q2,4363.0,913.696,129.0,27.015,4357.0,912.437,128.0,26.802999999999997,77.78
MRT,Mauritania,2020Q3,7502.0,1571.063,161.0,33.717,3139.0,657.366,32.0,6.6979999999999995,33.785
MRT,Mauritania,2020Q4,14364.0,3008.098,347.0,72.668,6862.0,1437.033,186.0,38.948,32.20858695652174
MSR,Montserrat,2020,13.0,2609.918,1.0,200.763,13.0,2609.919,1.0,200.763,0.0
MSR,Montserrat,2020Q1,5.0,1003.814,0.0,0.0,5.0,1003.815,0.0,0.0,0.0
MSR,Montserrat,2020Q2,11.0,2208.392,1.0,200.763,6.0,1204.578,1.0,200.763,0.0
MSR,Montserrat,2020Q3,13.0,2609.918,1.0,200.763,2.0,401.526,0.0,0.0,0.0
MSR,Montserrat,2020Q4,13.0,2609.918,1.0,200.763,0.0,0.0,0.0,0.0,0.0
MUS,Mauritius,2020,527.0,413.844,10.0,7.853,527.0,413.838,10.0,7.854,37.7677508650519
MUS,Mauritius,2020Q1,125.0,98.16,3.0,2.356,125.0,98.16,3.0,2.356,63.29571428571428
MUS,Mauritius,2020Q2,341.0,267.781,10.0,7.853,216.0,169.621,7.0,5.498,70.88857142857142
MUS,Mauritius,2020Q3,381.0,299.192,10.0,7.853,40.0,31.41,0.0,0.0,22.22
MUS,Mauritius,2020Q4,527.0,413.844,10.0,7.853,146.0,114.647,0.0,0.0,16.67
MWI,Malawi,2020,6583.0,335.052,189.0,9.619,6583.0,335.06,189.0,9.626,56.87406474820144
MWI,Malawi,2020Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.78
MWI,Malawi,2020Q2,1224.0,62.297,14.0,0.713,1224.0,62.299,14.0,0.714,59.37494505494505
MWI,Malawi,2020Q3,5773.0,293.826,179.0,9.11,4549.0,231.529,165.0,8.402,59.99532608695652
MWI,Malawi,2020Q4,6583.0,335.052,189.0,9.619,810.0,41.232,10.0,0.51,51.412608695652175
MYS,Malaysia,2020,113010.0,3447.929,471.0,14.37,113010.0,3447.954,471.0,14.411999999999999,59.36032069970845
MYS,Malaysia,2020Q1,2766.0,84.391,48.0,1.464,2766.0,84.395,48.0,1.467,31.764852941176475
MYS,Malaysia,2020Q2,8639.0,263.575,121.0,3.692,5873.0,179.186,73.0,2.241,70.22648351648351
MYS,Malaysia,2020Q3,11224.0,342.444,136.0,4.149,2585.0,78.884,15.0,0.46499999999999997,58.59847826086957
MYS,Malaysia,2020Q4,113010.0,3447.929,471.0,14.37,101786.0,3105.489,335.0,10.239,69.77076086956522
NAM,Namibia,2020,23941.0,9253.118,205.0,79.232,23941.0,9253.106,205.0,79.203,54.26587030716723
NAM,Namibia,2020Q1,11.0,4.251,0.0,0.0,11.0,4.2490000000000006,0.0,0.0,48.14888888888889
NAM,Namibia,2020Q2,205.0,79.232,0.0,0.0,194.0,74.972,0.0,0.0,65.96582417582418
NAM,Namibia,2020Q3,11265.0,4353.886,121.0,46.766,11060.0,4274.657,121.0,46.749,58.96728260869565
NAM,Namibia,2020Q4,23941.0,9253.118,205.0,79.232,12676.0,4899.228,84.0,32.454,39.188478260869566
NCL,New Caledonia,2020,38.0,131.845,0.0,0.0,39.0,135.32,0.0,0.0,0.0
NCL,New Caledonia,2020Q1,16.0,55.514,0.0,0.0,16.0,55.513,0.0,0.0,0.0
NCL,New Caledonia,2020Q2,21.0,72.862,0.0,0.0,6.0,20.819000000000003,0.0,0.0,0.0
NCL,New Caledonia,2020Q3,27.0,93.679,0.0,0.0,6.0,20.819000000000003,0.0,0.0,0.0
NCL,New Caledonia,2020Q4,38.0,131.845,0.0,0.0,11.0,38.169000000000004,0.0,0.0,0.0
NER,Niger,2020,3323.0,132.228,104.0,4.138,3327.0,132.404,104.0,4.15,29.974111498257837
NER,Niger,2020Q1,27.0,1.074,3.0,0.119,27.0,1.0739999999999998,3.0,0.12000000000000001,55.55666666666667
NER,Niger,2020Q2,1075.0,42.776,67.0,2.666,1048.0,41.705,64.0,2.554,43.71197802197802
NER,Niger,2020Q3,1197.0,47.631,69.0,2.746,126.0,5.021,2.0,0.08,20.27934782608696
NER,Niger,2020Q4,3323.0,132.228,104.0,4.138,2126.0,84.604,35.0,1.396,22.743478260869566
NGA,Nigeria,2020,87607.0,414.412,1289.0,6.097,87607.0,414.413,1290.0,6.096,63.17727272727274
NGA,Nigeria,2020Q1,135.0,0.639,2.0,0.009,135.0,0.64,2.0,0.01,27.804848484848485
NGA,Nigeria,2020Q2,25694.0,121.542,590.0,2.791,25559.0,120.904,588.0,2.783,83.4046153846154
NGA,Nigeria,2020Q3,58848.0,278.372,1112.0,5.26,33154.0,156.829,522.0,2.466,66.85826086956521
NGA,Nigeria,2020Q4,87607.0,414.412,1289.0,6.097,28759.0,136.04,178.0,0.837,52.17673913043478
NIC,Nicaragua,2020,6046.0,902.068,165.0,24.618,6046.0,902.064,165.0,24.617,15.13829861111111
NIC,Nicaragua,2020Q1,5.0,0.746,1.0,0.149,5.0,0.745,1.0,0.149,15.74
NIC,Nicaragua,2020Q2,2519.0,375.837,83.0,12.384,2514.0,375.08799999999997,82.0,12.235,19.434065934065934
NIC,Nicaragua,2020Q3,5170.0,771.368,151.0,22.529,2651.0,395.531,68.0,10.147,17.6125
NIC,Nicaragua,2020Q4,6046.0,902.068,165.0,24.618,876.0,130.7,14.0,2.086,8.33
NLD,Netherlands,2020,806620.0,46969.987,11459.0,667.265,806620.0,46969.987,11482.0,668.583,58.31469255663431
NLD,Netherlands,2020Q1,13620.0,793.101,1039.0,60.502,13620.0,793.1,1039.0,60.498000000000005,43.32705882352941
NLD,Netherlands,2020Q2,50412.0,2935.522,6128.0,356.837,36792.0,2142.424,5089.0,296.329,71.15274725274725
NLD,Netherlands,2020Q3,124764.0,7265.086,6428.0,374.306,74352.0,4329.562,323.0,18.798000000000002,45.09782608695652
NLD,Netherlands,2020Q4,806620.0,46969.987,11459.0,667.265,681856.0,39704.901,5031.0,292.95799999999997,64.37195652173914
NOR,Norway,2020,49567.0,9068.856,436.0,79.771,49567.0,9068.861,436.0,79.784,48.21212218649517
NOR,Norway,2020Q1,4641.0,849.125,39.0,7.136,4641.0,849.128,39.0,7.137,42.05222222222222
NOR,Norway,2020Q2,8879.0,1624.516,250.0,45.74,4238.0,775.39,211.0,38.612,60.20483516483517
NOR,Norway,2020Q3,14027.0,2566.402,274.0,50.131,5148.0,941.89,24.0,4.3919999999999995,38.89782608695652
NOR,Norway,2020Q4,49567.0,9068.856,436.0,79.771,35540.0,6502.453,162.0,29.643,48.07445652173914
NPL,Nepal,2020,260593.0,8781.591,1856.0,62.544,260594.0,8781.627,1856.0,62.547,70.39239766081872
NPL,Nepal,2020Q1,5.0,0.168,0.0,0.0,5.0,0.17,0.0,0.0,30.832835820895525
NPL,Nepal,2020Q2,13564.0,457.086,29.0,0.977,13560.0,456.949,29.0,0.9810000000000001,94.0576923076923
NPL,Nepal,2020Q3,77817.0,2622.315,498.0,16.782,64253.0,2165.231,469.0,15.806000000000001,82.69771739130434
NPL,Nepal,2020Q4,260593.0,8781.591,1856.0,62.544,182776.0,6159.277,1358.0,45.76,63.48869565217392
NZL,New Zealand,2020,2162.0,421.747,25.0,4.877,2164.0,422.117,25.0,4.875,41.36149350649351
NZL,New Zealand,2020Q1,647.0,126.212,1.0,0.195,647.0,126.213,1.0,0.195,44.414545454545454
NZL,New Zealand,2020Q2,1528.0,298.071,22.0,4.292,883.0,172.242,21.0,4.095,59.51318681318681
NZL,New Zealand,2020Q3,1848.0,360.494,25.0,4.877,320.0,62.417,3.0,0.585,40.21565217391304
NZL,New Zealand,2020Q4,2162.0,421.747,25.0,4.877,314.0,61.245,0.0,0.0,23.45782608695652
OMN,Oman,2020,128867.0,24671.209,1499.0,286.979,128867.0,24671.207,1499.0,286.966,72.74551282051281
OMN,Oman,2020Q1,192.0,36.758,1.0,0.191,192.0,36.757,1.0,0.191,43.91675675675676
OMN,Oman,2020Q2,40070.0,7671.284,176.0,33.695,39878.0,7634.526,175.0,33.494,88.23604395604396
OMN,Oman,2020Q3,98585.0,18873.809,935.0,179.003,58515.0,11202.527,759.0,145.308,88.38326086956522
OMN,Oman,2020Q4,128867.0,24671.209,1499.0,286.979,30282.0,5797.397,564.0,107.973,53.379782608695656
PAK,Pakistan,2020,482178.0,2141.111,10176.0,45.187,482178.0,2141.108,10176.0,45.183,63.547234726688096
PAK,Pakistan,2020Q1,2118.0,9.405,27.0,0.12,2118.0,9.405,27.0,0.11699999999999999,51.465833333333336
PAK,Pakistan,2020Q2,213470.0,947.913,4395.0,19.516,211352.0,938.51,4368.0,19.394,81.22692307692307
PAK,Pakistan,2020Q3,312806.0,1389.015,6484.0,28.792,99336.0,441.101,2089.0,9.279,54.78336956521739
PAK,Pakistan,2020Q4,482178.0,2141.111,10176.0,45.187,169372.0,752.092,3692.0,16.393,59.551086956521736
PAN,Panama,2020,246790.0,56324.392,4022.0,917.933,246790.0,56324.387,4022.0,917.94,77.11513422818793
PAN,Panama,2020Q1,1181.0,269.537,30.0,6.847,1181.0,269.537,30.0,6.846,54.9104347826087
PAN,Panama,2020Q2,33550.0,7657.05,631.0,144.012,32369.0,7387.509,601.0,137.167,89.07021978021977
PAN,Panama,2020Q3,112595.0,25697.334,2372.0,541.357,79045.0,18040.283,1741.0,397.349,83.09163043478262
PAN,Panama,2020Q4,246790.0,56324.392,4022.0,917.933,134195.0,30627.058,1650.0,376.578,64.86467391304348
PER,Peru,2020,1015137.0,30430.3,93070.0,2789.917,1015137.0,30430.301,93070.0,2789.927,82.00694352159468
PER,Peru,2020Q1,1065.0,31.925,138.0,4.137,1065.0,31.926000000000002,138.0,4.139,69.33500000000001
PER,Peru,2020Q2,285213.0,8549.7,37898.0,1136.051,284148.0,8517.775,37760.0,1131.915,92.47725274725275
PER,Peru,2020Q3,811768.0,24334.0,82135.0,2462.124,526555.0,15784.3,44237.0,1326.073,82.40989130434782
PER,Peru,2020Q4,1015137.0,30430.3,93070.0,2789.917,203369.0,6096.3,10935.0,327.8,74.8286956521739
PHL,Philippines,2020,474064.0,4269.043,9244.0,83.244,474064.0,4269.035,9246.0,83.229,71.7752818991098
PHL,Philippines,2020Q1,2084.0,18.767,88.0,0.792,2084.0,18.762999999999998,90.0,0.81,44.07048387096774
PHL,Philippines,2020Q2,37514.0,337.821,1266.0,11.401,35430.0,319.051,1178.0,10.602,91.77956043956044
PHL,Philippines,2020Q3,311694.0,2806.868,5504.0,49.565,274180.0,2469.046,4238.0,38.152,74.56717391304348
PHL,Philippines,2020Q4,474064.0,4269.043,9244.0,83.244,162370.0,1462.175,3740.0,33.665,67.86717391304349
PNG,Papua New Guinea,2020,780.0,85.536,9.0,0.987,796.0,87.296,9.0,0.99,51.75073170731707
PNG,Papua New Guinea,2020Q1,1.0,0.11,0.0,0.0,1.0,0.11,0.0,0.0,57.24916666666667
PNG,Papua New Guinea,2020Q2,11.0,1.206,0.0,0.0,10.0,1.098,0.0,0.0,64.01131868131868
PNG,Papua New Guinea,2020Q3,534.0,58.559,7.0,0.768,539.0,59.111000000000004,7.0,0.77,50.31999999999999
PNG,Papua New Guinea,2020Q4,780.0,85.536,9.0,0.987,246.0,26.977,2.0,0.22,40.33695652173913
POL,Poland,2020,1294878.0,34258.751,28554.0,755.457,1294878.0,34258.749,28554.0,755.4540000000001,56.73600660066006
POL,Poland,2020Q1,2311.0,61.142,33.0,0.873,2311.0,61.144,33.0,0.871,44.71035714285714
POL,Poland,2020Q2,34393.0,909.94,1463.0,38.707,32082.0,848.792,1430.0,37.836,72.87241758241758
POL,Poland,2020Q3,91514.0,2421.197,2513.0,66.487,57121.0,1511.258,1050.0,27.776,37.73913043478261
POL,Poland,2020Q4,1294878.0,34258.751,28554.0,755.457,1203364.0,31837.555,26041.0,688.971,63.43184782608695
PRT,Portugal,2020,413678.0,40684.612,6906.0,679.195,413839.0,40700.445999999996,6906.0,679.197,64.2493137254902
PRT,Portugal,2020Q1,7443.0,732.008,160.0,15.736,7443.0,732.006,160.0,15.734,50.63
PRT,Portugal,2020Q2,42141.0,4144.504,1576.0,154.997,34859.0,3428.33,1416.0,139.261,71.04208791208791
