USA,0.01389199999997176
GBR,0.011770999999984356
NLD,0.011375099999986708
FRA,0.01125689999998741
DEU,0.011233099999987551
CHN,0.01115579999998801
IND,0.010607499999991266
ARE,0.01060509999999128
BEL,0.010421799999992369
CAN,0.01041829999999239
JPN,0.009885899999995552
ITA,0.009828599999995892
ESP,0.009616199999997153
SGP,0.00957969999999737
KOR,0.00938779999999851
AUS,0.009110700000000155
CHE,0.008902200000001394
TUR,0.008879600000001528
VNM,0.00885220000000169
MYS,0.008696000000002618
HKG,0.008686300000002676
THA,0.00835050000000467
IDN,0.008095200000006186
PRT,0.00793130000000716
MEX,0.007819100000007826
ZAF,0.007706300000007575
RUS,0.007607000000007303
SAU,0.007475600000006944
PAK,0.007419700000006791
BRA,0.0072992000000064615
EGY,0.007272600000006389
POL,0.007173000000006116
NZL,0.00700250000000565
GRC,0.006936200000005469
NGA,0.006805400000005111
DNK,0.006700300000004824
BGD,0.006683600000004778
UKR,0.006664000000004724
SWE,0.006565400000004455
MAR,0.006366700000003911
CIV,0.006330800000003813
NOR,0.006118300000003232
ISR,0.006067500000003093
LBN,0.0060472000000030375
GHA,0.0060432000000030265
SEN,0.005994500000002893
CZE,0.005954400000002784
KEN,0.005908400000002658
CHL,0.005886600000002598
QAT,0.005782500000002314
ROU,0.0056556000000019665
DOM,0.00562400000000188
IRL,0.0056172000000018615
AUT,0.005595400000001802
PHL,0.005595100000001801
KWT,0.00554360000000166
PAN,0.005543200000001659
ARG,0.0055170000000015875
DZA,0.005456500000001422
TTO,0.0054484000000014
CMR,0.005391100000001243
AGO,0.005369200000001183
GUY,0.005360900000001161
JOR,0.005351200000001134
TZA,0.005338400000001099
BGR,0.005296800000000985
MLI,0.005286600000000957
COL,0.005260800000000887
TUN,0.0052457000000008455
OMN,0.005199000000000718
MUS,0.0050647000000003505
COD,0.005033800000000266
FIN,0.004968800000000088
LKA,0.004851599999999768
IRN,0.004806299999999644
GIN,0.004804399999999639
HUN,0.004793499999999609
CYP,0.004781199999999575
ETH,0.004772999999999553
PER,0.0047567999999995085
SDN,0.004700899999999356
LUX,0.004683999999999309
HRV,0.004681599999999303
JAM,0.00467699999999929
SVN,0.004667299999999264
ECU,0.0046576999999992375
COG,0.004650999999999219
MOZ,0.0046440999999992
MLT,0.004627499999999155
MRT,0.00459289999999906
LTU,0.0045878999999990466
UGA,0.004543199999998924
GTM,0.004520299999998862
BFA,0.004518799999998858
BEN,0.00451229999999884
LVA,0.004498699999998803
GAB,0.0044664999999987146
TGO,0.004465499999998712
IRQ,0.004447699999998663
GEO,0.004447499999998663
CRI,0.0043669999999984424
BLR,0.0043472999999983886
BHR,0.004327699999998335
VEN,0.004321899999998319
SVK,0.004294499999998244
YEM,0.004281499999998209
MDG,0.004275299999998192
ATG,0.004255799999998138
EST,0.004253699999998133
LBY,0.004251299999998126
MMR,0.004221799999998045
ALB,0.004221699999998045
CUB,0.004216699999998031
SLE,0.004213899999998024
SRB,0.004207499999998006
KAZ,0.004197099999997978
NER,0.004164699999997889
URY,0.004155799999997865
LCA,0.0041318999999977995
BRB,0.004096499999997703
AZE,0.004009499999997465
ZMB,0.004007399999997459
KHM,0.0039680999999973515
SLV,0.003955099999997316
SUR,0.003948199999997297
NAM,0.003902299999997189
SYR,0.003887799999997212
LBR,0.0038787999999972266
HND,0.003806799999997342
HTI,0.003754999999997425
BIH,0.003717399999997485
GMB,0.0037115999999974944
FJI,0.0037041999999975063
BHS,0.003646399999997599
ZWE,0.0036383999999976117
DMA,0.003600099999997673
TCD,0.0035674999999977253
RWA,0.0035580999999977403
ARM,0.003556499999997743
UZB,0.0035467999999977584
ISL,0.0035392999999977704
NIC,0.0035343999999977783
GRD,0.0035156999999978083
MDA,0.0035066999999978227
DJI,0.003503999999997827
VCT,0.003485999999997856
BOL,0.003467799999997885
KGZ,0.0034662999999978874
BLZ,0.003458999999997899
SWZ,0.003436699999997935
MWI,0.003429599999997946
SOM,0.003403399999997988
NPL,0.003401699999997991
AFG,0.003386699999998015
PRY,0.0033601999999980574
NCL,0.0033474999999980777
GNQ,0.0033246999999981142
BRN,0.003289399999998171
KNA,0.0032802999999981854
MNG,0.0031752999999983536
MNE,0.003151899999998391
SYC,0.0031452999999984016
MDV,0.0031385999999984124
TJK,0.003136899999998415
ABW,0.003090799999998489
BWA,0.003041999999998567
MKD,0.0030243999999985953
CAF,0.0029904999999986496
BDI,0.0029199999999987626
AIA,0.002883399999998821
GNB,0.0028608999999988572
MAC,0.0028501999999988744
PNG,0.0027815999999989843
TKM,0.002776699999998992
PYF,0.002726199999999073
BMU,0.0026745999999991557
PSE,0.0026404999999992103
ERI,0.002625799999999234
MHL,0.002622599999999239
COM,0.00262209999999924
FRO,0.0026146999999992517
GIB,0.0026016999999992725
VUT,0.002468999999999485
CPV,0.0024656999999994903
PRK,0.0024479999999995187
LAO,0.0023849999999996196
SSD,0.0022539999999998295
LSO,0.00219759999999992
WSM,0.0021353000000000196
FSM,0.002112500000000056
SLB,0.002095800000000083
GUM,0.002068400000000127
STP,0.002037100000000177
MSR,0.0020132000000002153
TLS,0.001989600000000253
ASM,0.0019867000000002577
KIR,0.0019544000000003094
TON,0.0018559000000002563
SMR,0.0018252000000002389
BTN,0.0017914000000002197
ANT,0.0017186000000001785
PLW,0.0016288000000001276
GRL,0.001574700000000097
NRU,0.0014060000000000014
TUV,0.0011188999999998388
FLK,0.0009879999999997647
VAT,0.0009834999999997621
