iso_code,Country_name,period,total_cases,total_cases_per_million,total_deaths,total_deaths_per_million,new_cases,new_cases_per_million,new_deaths,new_deaths_per_million,stringency_index
CYP,Cyprus,2020Q1,230.0,256.695,7.0,7.812,230.0,256.696,7.0,7.811999999999999,57.40541666666667
CYP,Cyprus,2020Q2,996.0,1111.601,19.0,21.205,766.0,854.894,12.0,13.392,81.73296703296712
CYP,Cyprus,2020Q3,1743.0,1945.302,22.0,24.553,747.0,833.6989999999994,3.0,3.3480000000000003,49.80739130434778
CYP,Cyprus,2020Q4,22346.0,24939.593,120.0,133.928,20603.0,22994.28799999999,98.0,109.36799999999998,65.54749999999986
CZE,Czech Republic,2020,718661.0,67010.812,11580.0,1079.765,718661.0,67010.79900000003,11580.0,1079.7460000000003,51.686797385620935
CZE,Czech Republic,2020Q1,3308.0,308.451,31.0,2.891,3308.0,308.45,31.0,2.89,57.52645161290325
CZE,Czech Republic,2020Q2,11954.0,1114.639,349.0,32.542,8646.0,806.1839999999996,318.0,29.641000000000016,52.29417582417588
CZE,Czech Republic,2020Q3,70763.0,6598.224,655.0,61.075,58809.0,5483.584000000001,306.0,28.52199999999999,36.74456521739126
CZE,Czech Republic,2020Q4,718661.0,67010.812,11580.0,1079.765,647898.0,60412.58100000001,10925.0,1018.6930000000001,64.06054347826084
DEU,Germany,2020,1746929.0,20821.444,33791.0,402.751,1746929.0,20821.443999999996,33791.0,402.77100000000036,55.7258823529414
DEU,Germany,2020Q1,71808.0,855.871,775.0,9.237,71808.0,855.8700000000001,775.0,9.238999999999999,28.21984615384614
DEU,Germany,2020Q2,195418.0,2329.165,8990.0,107.151,123610.0,1473.2940000000003,8215.0,97.91700000000007,67.30142857142863
DEU,Germany,2020Q3,292913.0,3491.196,9495.0,113.17,97495.0,1162.035,505.0,6.031999999999998,55.12217391304343
DEU,Germany,2020Q4,1746929.0,20821.444,33791.0,402.751,1454016.0,17330.245000000003,24296.0,289.58299999999997,64.31347826086956
DJI,Djibouti,2020,5831.0,5818.217,61.0,60.866,5831.0,5818.222999999992,61.0,60.868999999999986,58.54214532871989
DJI,Djibouti,2020Q1,30.0,29.934,0.0,0.0,30.0,29.935,0.0,0.0,72.74785714285716
DJI,Djibouti,2020Q2,4682.0,4671.736,54.0,53.882,4652.0,4641.805,54.0,53.882999999999996,77.04329670329682
DJI,Djibouti,2020Q3,5416.0,5404.127,61.0,60.866,734.0,732.3880000000004,7.0,6.986000000000001,52.338369565217384
DJI,Djibouti,2020Q4,5831.0,5818.217,61.0,60.866,415.0,414.0949999999999,0.0,0.0,44.2841304347826
DMA,Dominica,2020,88.0,1219.309,0.0,0.0,88.0,1219.3139999999999,0.0,0.0,47.57547368421073
DMA,Dominica,2020Q1,12.0,166.269,0.0,0.0,12.0,166.26999999999998,0.0,0.0,26.113
DMA,Dominica,2020Q2,18.0,249.404,0.0,0.0,6.0,83.136,0.0,0.0,74.1341758241759
DMA,Dominica,2020Q3,30.0,415.674,0.0,0.0,12.0,166.27100000000002,0.0,0.0,37.52706521739129
DMA,Dominica,2020Q4,88.0,1219.309,0.0,0.0,58.0,803.637,0.0,0.0,33.686739130434745
DNK,Denmark,2020,163479.0,28121.539,1298.0,223.281,163479.0,28121.543999999998,1298.0,223.25999999999985,50.020628742515036
DNK,Denmark,2020Q1,2860.0,491.975,90.0,15.482,2860.0,491.9750000000001,90.0,15.48,28.216610169491528
DNK,Denmark,2020Q2,12768.0,2196.342,605.0,104.072,9908.0,1704.3690000000004,515.0,88.58,64.81637362637356
DNK,Denmark,2020Q3,27998.0,4816.196,650.0,111.813,15230.0,2619.855,45.0,7.740000000000001,52.82152173913041
DNK,Denmark,2020Q4,163479.0,28121.539,1298.0,223.281,135481.0,23305.345000000005,648.0,111.46000000000002,46.56782608695649
DOM,Dominican Republic,2020,170785.0,15591.515,2414.0,220.382,170785.0,15591.511000000006,2414.0,220.3850000000002,75.64287581699386
DOM,Dominican Republic,2020Q1,1109.0,101.244,51.0,4.656,1109.0,101.24300000000002,51.0,4.655,46.324516129032254
DOM,Dominican Republic,2020Q2,32568.0,2973.238,747.0,68.196,31459.0,2871.9910000000004,696.0,63.539000000000016,92.02395604395605
DOM,Dominican Republic,2020Q3,112209.0,10243.923,2105.0,192.172,79641.0,7270.687,1358.0,123.97800000000004,77.93586956521726
DOM,Dominican Republic,2020Q4,170785.0,15591.515,2414.0,220.382,58576.0,5347.589999999999,309.0,28.21300000000001,67.02586956521749
DZA,Algeria,2020,99610.0,2232.576,2756.0,61.771,99610.0,2232.573999999999,2756.0,61.76199999999991,70.76771704180081
DZA,Algeria,2020Q1,716.0,16.048,44.0,0.986,716.0,16.049000000000003,44.0,0.986,32.27972222222222
DZA,Algeria,2020Q2,13907.0,311.7,912.0,20.441,13191.0,295.6500000000001,868.0,19.449000000000005,78.08637362637366
DZA,Algeria,2020Q3,51530.0,1154.951,1736.0,38.909,37623.0,843.2529999999999,824.0,18.467000000000006,76.15826086956532
DZA,Algeria,2020Q4,99610.0,2232.576,2756.0,61.771,48080.0,1077.6219999999998,1020.0,22.860000000000007,73.19858695652184
ECU,Ecuador,2020,212512.0,11879.828,14034.0,784.528,212512.0,11879.829000000009,10182.0,569.1919999999999,69.82637254901938
ECU,Ecuador,2020Q1,2240.0,125.22,75.0,4.193,2240.0,125.22,75.0,4.194000000000001,54.30096774193547
ECU,Ecuador,2020Q2,56432.0,3154.657,4527.0,253.068,54192.0,3029.437,4452.0,248.875,87.39274725274721
ECU,Ecuador,2020Q3,137047.0,7661.19,11355.0,634.766,80615.0,4506.530999999999,2976.0,166.36300000000003,72.03119565217386
ECU,Ecuador,2020Q4,212512.0,11879.828,14034.0,784.528,75465.0,4218.640999999999,2679.0,149.75999999999996,55.477500000000006
EGY,Egypt,2020,138062.0,1324.23,7631.0,73.193,138062.0,1324.235999999998,7631.0,73.19800000000008,61.08658385093153
EGY,Egypt,2020Q1,710.0,6.81,46.0,0.441,710.0,6.811999999999999,46.0,0.443,18.932340425531912
EGY,Egypt,2020Q2,68311.0,655.209,2953.0,28.324,67601.0,648.3979999999998,2907.0,27.882000000000012,81.04527472527487
EGY,Egypt,2020Q3,103198.0,989.83,5930.0,56.878,34887.0,334.62000000000006,2977.0,28.55199999999997,62.26858695652175
EGY,Egypt,2020Q4,138062.0,1324.23,7631.0,73.193,34864.0,334.4060000000001,1701.0,16.321000000000012,61.69815217391298
ERI,Eritrea,2020,1320.0,366.518,3.0,0.833,1320.0,366.51700000000005,3.0,0.8330000000000001,86.90793706293704
ERI,Eritrea,2020Q1,15.0,4.165,0.0,0.0,15.0,4.165,0.0,0.0,57.99636363636364
ERI,Eritrea,2020Q2,203.0,56.366,0.0,0.0,188.0,52.203,0.0,0.0,93.52000000000022
ERI,Eritrea,2020Q3,375.0,104.124,0.0,0.0,172.0,47.75699999999999,0.0,0.0,87.83989130434782
ERI,Eritrea,2020Q4,1320.0,366.518,3.0,0.833,945.0,262.39200000000005,3.0,0.8330000000000001,82.89260869565211
ESP,Spain,2020,1928265.0,41250.536,50837.0,1087.534,1928265.0,41250.537000000004,50837.0,1087.5309999999993,61.44626865671634
ESP,Spain,2020Q1,95923.0,2052.039,8464.0,181.067,95923.0,2052.039,8464.0,181.064,32.09816666666668
ESP,Spain,2020Q2,249271.0,5332.546,28355.0,606.586,153348.0,3280.5049999999997,19891.0,425.5170000000003,72.7123076923077
ESP,Spain,2020Q3,769188.0,16454.905,31791.0,680.091,519917.0,11122.360999999999,3436.0,73.507,61.100434782608595
ESP,Spain,2020Q4,1928265.0,41250.536,50837.0,1087.534,1159077.0,24795.631999999998,19046.0,407.4429999999999,69.78858695652181
EST,Estonia,2020,27990.0,21121.531,229.0,172.806,27990.0,21121.532,229.0,172.816,39.98915915915922
EST,Estonia,2020Q1,745.0,562.184,4.0,3.018,745.0,562.1840000000001,4.0,3.0189999999999997,18.2948275862069
EST,Estonia,2020Q2,1989.0,1500.919,69.0,52.068,1244.0,938.7350000000013,65.0,49.05600000000003,58.29241758241759
EST,Estonia,2020Q3,3371.0,2543.79,64.0,48.295,1382.0,1042.872,-5.0,-3.7729999999999997,33.73956521739132
EST,Estonia,2020Q4,27990.0,21121.531,229.0,172.806,24619.0,18577.741,165.0,124.514,41.81130434782609
ETH,Ethiopia,2020,124264.0,1054.191,1923.0,16.314,124264.0,1054.18,1923.0,16.286,69.89098639455761
ETH,Ethiopia,2020Q1,26.0,0.221,0.0,0.0,26.0,0.218,0.0,0.0,40.012631578947364
ETH,Ethiopia,2020Q2,5846.0,49.594,103.0,0.874,5820.0,49.361999999999995,103.0,0.8630000000000002,79.49153846153861
ETH,Ethiopia,2020Q3,75368.0,639.383,1198.0,10.163,69522.0,589.787,1095.0,9.284999999999997,79.95565217391305
ETH,Ethiopia,2020Q4,124264.0,1054.191,1923.0,16.314,48896.0,414.81300000000005,725.0,6.138000000000002,56.50065217391309
FIN,Finland,2020,36422.0,6564.461,592.0,106.698,36422.0,6564.467000000001,592.0,106.678,42.05517751479277
FIN,Finland,2020Q1,1672.0,301.35,51.0,9.192,1672.0,301.34799999999996,51.0,9.188,29.395079365079358
FIN,Finland,2020Q2,7259.0,1308.314,309.0,55.692,5587.0,1006.9659999999999,258.0,46.49499999999998,57.8872527472526
FIN,Finland,2020Q3,10239.0,1845.41,329.0,59.297,2980.0,537.097,20.0,3.601,34.222173913043456
FIN,Finland,2020Q4,36422.0,6564.461,592.0,106.698,26183.0,4719.0560000000005,263.0,47.39399999999998,42.89760869565218
FJI,Fiji,2020,49.0,54.27,2.0,2.215,49.0,54.278,2.0,2.216,54.223798219584594
FJI,Fiji,2020Q1,5.0,5.538,0.0,0.0,5.0,5.540000000000001,0.0,0.0,32.52387096774195
FJI,Fiji,2020Q2,18.0,19.936,0.0,0.0,13.0,14.400000000000002,0.0,0.0,75.8960439560439
FJI,Fiji,2020Q3,32.0,35.441,2.0,2.215,14.0,15.508000000000003,2.0,2.216,52.53456521739131
FJI,Fiji,2020Q4,49.0,54.27,2.0,2.215,17.0,18.83,0.0,0.0,49.10021739130439
FRA,France,2020,2660676.0,39463.024,64644.0,958.797,2727705.0,40457.188,64644.0,958.7970000000005,57.91755102040823
FRA,France,2020Q1,52229.0,774.658,3526.0,52.297,52229.0,774.6579999999999,3526.0,52.299,33.91323529411766
FRA,France,2020Q2,204160.0,3028.092,29846.0,442.674,172501.0,2558.5270000000005,26320.0,390.375,78.10109890109904
FRA,France,2020Q3,603998.0,8958.471,31971.0,474.192,399838.0,5930.3769999999995,2125.0,31.517000000000003,47.94836956521743
FRA,France,2020Q4,2660676.0,39463.024,64644.0,958.797,2103137.0,31193.625999999997,32673.0,484.60600000000005,65.66489130434785
GAB,Gabon,2020,9571.0,4199.964,64.0,28.085,9571.0,4199.963,64.0,28.093,75.23399317406178
GAB,Gabon,2020Q1,16.0,7.021,1.0,0.439,16.0,7.022,1.0,0.439,60.080555555555556
GAB,Gabon,2020Q2,5394.0,2367.005,42.0,18.431,5378.0,2359.9829999999997,41.0,17.996,81.30846153846167
GAB,Gabon,2020Q3,8766.0,3846.713,54.0,23.696,3372.0,1479.7069999999997,12.0,5.268,78.34304347826081
GAB,Gabon,2020Q4,9571.0,4199.964,64.0,28.085,805.0,353.251,10.0,4.39,69.08130434782598
GBR,United Kingdom,2020,2491790.0,36532.7,73569.0,1078.612,2491790.0,36532.69000000001,73569.0,1078.6120000000005,61.8078571428573
GBR,United Kingdom,2020Q1,38598.0,565.894,2456.0,36.008,38598.0,565.8960000000001,2456.0,36.008,23.989672131147554
GBR,United Kingdom,2020Q2,284278.0,4167.864,40441.0,592.915,245680.0,3601.9649999999997,37985.0,556.9090000000003,74.8995604395605
GBR,United Kingdom,2020Q3,453928.0,6655.142,42191.0,618.572,169650.0,2487.276,1750.0,25.655,66.2023913043478
GBR,United Kingdom,2020Q4,2491790.0,36532.7,73569.0,1078.612,2037862.0,29877.552999999996,31378.0,460.0399999999999,69.53902173913049
GEO,Georgia,2020,227420.0,57143.963,2505.0,629.433,227420.0,57143.963,2505.0,629.4260000000002,68.77564516129033
GEO,Georgia,2020Q1,110.0,27.64,0.0,0.0,110.0,27.638,0.0,0.0,56.61428571428572
GEO,Georgia,2020Q2,928.0,233.179,15.0,3.769,818.0,205.54199999999972,15.0,3.764999999999999,84.53461538461542
GEO,Georgia,2020Q3,6192.0,1555.868,39.0,9.8,5264.0,1322.6869999999997,24.0,6.029,57.44804347826075
GEO,Georgia,2020Q4,227420.0,57143.963,2505.0,629.433,221228.0,55588.096000000005,2466.0,619.6320000000002,69.14217391304354
GHA,Ghana,2020,54771.0,1726.042,335.0,10.557,54771.0,1726.049,335.0,10.572000000000008,51.548566552901
GHA,Ghana,2020Q1,161.0,5.074,5.0,0.158,161.0,5.077000000000001,5.0,0.159,50.412222222222205
GHA,Ghana,2020Q2,17741.0,559.086,112.0,3.53,17580.0,554.0139999999999,107.0,3.377,64.30681318681303
GHA,Ghana,2020Q3,46626.0,1469.363,301.0,9.486,28885.0,910.2770000000006,189.0,5.962999999999997,50.0604347826087
GHA,Ghana,2020Q4,54771.0,1726.042,335.0,10.557,8145.0,256.681,34.0,1.073,40.6394565217391
GIN,Guinea,2020,13722.0,1016.653,81.0,6.001,13722.0,1016.6480000000003,81.0,5.993999999999995,63.00792517006795
GIN,Guinea,2020Q1,22.0,1.63,0.0,0.0,22.0,1.6300000000000001,0.0,0.0,33.28526315789474
GIN,Guinea,2020Q2,5391.0,399.415,33.0,2.445,5369.0,397.7880000000001,33.0,2.442,77.90714285714279
GIN,Guinea,2020Q3,10652.0,789.199,66.0,4.89,5261.0,389.777,33.0,2.4419999999999993,71.4416304347825
GIN,Guinea,2020Q4,13722.0,1016.653,81.0,6.001,3070.0,227.453,15.0,1.1099999999999999,45.9753260869565
GMB,Gambia,2020,3797.0,1526.778,124.0,49.861,3797.0,1526.768000000001,124.0,49.85400000000004,65.53589655172382
GMB,Gambia,2020Q1,4.0,1.608,1.0,0.402,4.0,1.608,1.0,0.402,58.82466666666668
GMB,Gambia,2020Q2,49.0,19.703,2.0,0.804,45.0,18.092,1.0,0.402,76.87989010988997
GMB,Gambia,2020Q3,3579.0,1439.12,112.0,45.035,3530.0,1419.4140000000002,110.0,44.22600000000003,68.73913043478272
GMB,Gambia,2020Q4,3797.0,1526.778,124.0,49.861,218.0,87.65400000000004,12.0,4.824000000000001,52.20619565217394
GNB,Guinea-Bissau,2020,2452.0,1216.578,45.0,22.327,2452.0,1216.575,45.0,22.32299999999999,0.0
GNB,Guinea-Bissau,2020Q1,8.0,3.969,0.0,0.0,8.0,3.969,0.0,0.0,0.0
GNB,Guinea-Bissau,2020Q2,1654.0,820.644,24.0,11.908,1646.0,816.674,24.0,11.905000000000001,0.0
GNB,Guinea-Bissau,2020Q3,2324.0,1153.069,39.0,19.35,670.0,332.424,15.0,7.442,0.0
GNB,Guinea-Bissau,2020Q4,2452.0,1216.578,45.0,22.327,128.0,63.507999999999996,6.0,2.976,0.0
GNQ,Equatorial Guinea,2020,5277.0,3639.584,86.0,59.315,5277.0,3639.5799999999977,86.0,59.31499999999999,0.0
GNQ,Equatorial Guinea,2020Q1,12.0,8.276,0.0,0.0,12.0,8.276,0.0,0.0,0.0
GNQ,Equatorial Guinea,2020Q2,2001.0,1380.104,32.0,22.071,1989.0,1371.8270000000002,32.0,22.070999999999998,0.0
GNQ,Equatorial Guinea,2020Q3,5030.0,3469.226,83.0,57.246,3029.0,2089.1209999999996,51.0,35.175,0.0
GNQ,Equatorial Guinea,2020Q4,5277.0,3639.584,86.0,59.315,247.0,170.35600000000002,3.0,2.069,0.0
GRC,Greece,2020,138850.0,13388.621,4838.0,466.504,138850.0,13388.62,4838.0,466.4900000000001,63.7088817891373
GRC,Greece,2020Q1,1156.0,111.467,38.0,3.664,1156.0,111.46499999999999,38.0,3.6630000000000003,45.97815789473684
GRC,Greece,2020Q2,3409.0,328.713,192.0,18.514,2253.0,217.24499999999995,154.0,14.84299999999999,68.97582417582416
GRC,Greece,2020Q3,18475.0,1781.453,391.0,37.702,15066.0,1452.739,199.0,19.180999999999997,57.73826086956516
GRC,Greece,2020Q4,138850.0,13388.621,4838.0,466.504,120375.0,11607.171000000002,4447.0,428.8030000000001,71.79336956521743
GRD,Grenada,2020,127.0,1123.745,0.0,0.0,127.0,1123.7400000000002,0.0,0.0,0.0
GRD,Grenada,2020Q1,9.0,79.635,0.0,0.0,9.0,79.635,0.0,0.0,0.0
GRD,Grenada,2020Q2,23.0,203.513,0.0,0.0,14.0,123.875,0.0,0.0,0.0
GRD,Grenada,2020Q3,24.0,212.361,0.0,0.0,1.0,8.848,0.0,0.0,0.0
GRD,Grenada,2020Q4,127.0,1123.745,0.0,0.0,103.0,911.382,0.0,0.0,0.0
GRL,Greenland,2020,27.0,474.784,0.0,0.0,27.0,474.78899999999993,0.0,0.0,42.97168384879724
GRL,Greenland,2020Q1,10.0,175.846,0.0,0.0,10.0,175.847,0.0,0.0,68.749375
GRL,Greenland,2020Q2,13.0,228.6,0.0,0.0,3.0,52.755,0.0,0.0,58.07043956043959
GRL,Greenland,2020Q3,14.0,246.184,0.0,0.0,1.0,17.585,0.0,0.0,33.05130434782614
GRL,Greenland,2020Q4,27.0,474.784,0.0,0.0,13.0,228.60200000000003,0.0,0.0,33.474347826087
GTM,Guatemala,2020,138012.0,7562.356,4813.0,263.728,138012.0,7562.355999999996,4813.0,263.7329999999997,72.74981191222604
GTM,Guatemala,2020Q1,38.0,2.082,1.0,0.055,38.0,2.0829999999999997,1.0,0.055,43.476136363636364
GTM,Guatemala,2020Q2,18096.0,991.569,773.0,42.356,18058.0,989.4830000000001,772.0,42.30699999999999,95.78065934065941
GTM,Guatemala,2020Q3,91746.0,5027.214,3246.0,177.864,73650.0,4035.649999999997,2473.0,135.50799999999998,86.90858695652175
GTM,Guatemala,2020Q4,138012.0,7562.356,4813.0,263.728,46266.0,2535.1399999999994,1567.0,85.86300000000001,49.81097826086958
GUY,Guyana,2020,6332.0,8011.853,164.0,207.509,6332.0,8011.849000000003,164.0,207.51099999999994,74.80935593220349
GUY,Guyana,2020Q1,12.0,15.184,2.0,2.531,12.0,15.183999999999997,2.0,2.53,41.437
GUY,Guyana,2020Q2,245.0,309.997,12.0,15.184,233.0,294.811,10.0,12.651000000000002,84.7598901098901
GUY,Guyana,2020Q3,2894.0,3661.766,80.0,101.224,2649.0,3351.7679999999996,68.0,86.04200000000004,75.84532608695643
GUY,Guyana,2020Q4,6332.0,8011.853,164.0,207.509,3438.0,4350.085999999998,84.0,106.28800000000005,71.18586956521752
HKG,Hong Kong,2020,8846.0,1171.221,148.0,19.595,8846.0,1171.2050000000002,148.0,19.580000000000013,57.97406976744183
HKG,Hong Kong,2020Q1,714.0,94.534,4.0,0.53,714.0,94.52999999999999,4.0,0.528,49.71768115942033
HKG,Hong Kong,2020Q2,1205.0,159.543,7.0,0.927,491.0,65.00399999999998,3.0,0.396,59.29230769230766
HKG,Hong Kong,2020Q3,5087.0,673.525,105.0,13.902,3882.0,513.979,98.0,12.967,61.455652173913116
HKG,Hong Kong,2020Q4,8846.0,1171.221,148.0,19.595,3759.0,497.692,43.0,5.689000000000001,59.38086956521743
HND,Honduras,2020,121827.0,12106.437,3130.0,311.041,121827.0,12106.434,3130.0,311.02200000000005,88.4039527027024
HND,Honduras,2020Q1,141.0,14.012,7.0,0.696,141.0,14.011,7.0,0.6950000000000001,80.64333333333333
HND,Honduras,2020Q2,19558.0,1943.557,497.0,49.389,19417.0,1929.5449999999996,490.0,48.682999999999986,99.06483516483512
HND,Honduras,2020Q3,76900.0,7641.861,2353.0,233.827,57342.0,5698.302999999999,1856.0,184.43800000000005,86.82630434782618
HND,Honduras,2020Q4,121827.0,12106.437,3130.0,311.041,44927.0,4464.575000000001,777.0,77.20599999999997,81.20804347826075
HRV,Croatia,2020,210837.0,51654.757,3920.0,960.394,210837.0,51654.77900000002,3920.0,960.3999999999999,49.818842443730055
HRV,Croatia,2020Q1,867.0,212.414,6.0,1.47,867.0,212.41500000000002,6.0,1.4700000000000002,45.44888888888888
HRV,Croatia,2020Q2,2777.0,680.361,107.0,26.215,1910.0,467.95000000000016,101.0,24.745000000000005,73.82065934065939
HRV,Croatia,2020Q3,16593.0,4065.261,280.0,68.6,13816.0,3384.9170000000017,173.0,42.384999999999984,36.817173913043455
HRV,Croatia,2020Q4,210837.0,51654.757,3920.0,960.394,194244.0,47589.497000000025,3640.0,891.8,40.78956521739136
HTI,Haiti,2020,9999.0,866.338,236.0,20.448,9999.0,866.3309999999994,236.0,20.45999999999999,56.135574912891904
HTI,Haiti,2020Q1,15.0,1.3,0.0,0.0,15.0,1.299,0.0,0.0,82.40999999999998
HTI,Haiti,2020Q2,5847.0,506.599,104.0,9.011,5832.0,505.297,104.0,9.016999999999998,86.3237362637364
HTI,Haiti,2020Q3,8740.0,757.255,227.0,19.668,2893.0,250.6540000000001,123.0,10.660999999999994,36.45304347826093
HTI,Haiti,2020Q4,9999.0,866.338,236.0,20.448,1259.0,109.08100000000003,9.0,0.7819999999999998,42.53097826086953
HUN,Hungary,2020,322514.0,33476.082,9537.0,989.915,322514.0,33476.09000000002,9537.0,989.926,58.25641447368406
HUN,Hungary,2020Q1,492.0,51.068,16.0,1.661,492.0,51.07,16.0,1.6640000000000001,50.82862068965516
HUN,Hungary,2020Q2,4155.0,431.278,585.0,60.721,3663.0,380.21099999999996,569.0,59.06299999999993,67.73527472527468
HUN,Hungary,2020Q3,26461.0,2746.58,765.0,79.405,22306.0,2315.3039999999996,180.0,18.687999999999995,49.838043478260886
HUN,Hungary,2020Q4,322514.0,33476.082,9537.0,989.915,296053.0,30729.505000000012,8772.0,910.5110000000002,59.64032608695652
IDN,Indonesia,2020,743198.0,2689.221,22138.0,80.105,743198.0,2689.2290000000003,22138.0,80.113,62.18167213114741
IDN,Indonesia,2020Q1,1528.0,5.529,136.0,0.492,1528.0,5.53,136.0,0.49399999999999994,42.25466666666668
IDN,Indonesia,2020Q2,56385.0,204.026,2876.0,10.407,54857.0,198.499,2740.0,9.917999999999997,70.36725274725288
IDN,Indonesia,2020Q3,287008.0,1038.523,10740.0,38.862,230623.0,834.499,7864.0,28.457000000000004,62.99260869565206
IDN,Indonesia,2020Q4,743198.0,2689.221,22138.0,80.105,456190.0,1650.7009999999998,11398.0,41.243999999999986,59.77206521739135
IND,India,2020,10286709.0,7382.404,148994.0,106.928,10286709.0,7382.405999999998,148994.0,106.94100000000002,71.99554896142418
IND,India,2020Q1,1397.0,1.003,35.0,0.025,1397.0,1.004,35.0,0.026000000000000002,32.35741935483871
IND,India,2020Q2,585481.0,420.179,17400.0,12.487,584084.0,419.181,17365.0,12.466000000000003,89.75296703296699
IND,India,2020Q3,6312584.0,4530.317,98678.0,70.818,5727103.0,4110.133999999999,81278.0,58.33500000000002,86.07228260869555
IND,India,2020Q4,10286709.0,7382.404,148994.0,106.928,3974125.0,2852.087000000001,50316.0,36.11400000000001,67.06706521739119
IRL,Ireland,2020,91779.0,18418.777,2237.0,448.935,91779.0,18418.769,2237.0,448.9320000000003,66.27078175895747
IRL,Ireland,2020Q1,3235.0,649.22,71.0,14.249,3235.0,649.218,71.0,14.25,39.1790625
IRL,Ireland,2020Q2,25473.0,5112.079,1736.0,348.391,22238.0,4462.855999999997,1665.0,334.14300000000026,81.84659340659341
IRL,Ireland,2020Q3,36155.0,7255.809,1804.0,362.038,10682.0,2143.7299999999996,68.0,13.648000000000003,53.34130434782615
IRL,Ireland,2020Q4,91779.0,18418.777,2237.0,448.935,55624.0,11162.964999999998,433.0,86.89099999999995,73.21695652173919
IRN,"Iran, Islamic Republic of",2020,1225142.0,14408.56,55223.0,649.463,1225142.0,14408.560000000001,55223.0,649.4630000000001,55.626750788643456
IRN,"Iran, Islamic Republic of",2020Q1,44605.0,524.587,2898.0,34.083,44605.0,524.5899999999999,2898.0,34.083,37.698809523809544
IRN,"Iran, Islamic Republic of",2020Q2,227662.0,2677.471,10817.0,127.216,183057.0,2152.8779999999992,7919.0,93.13400000000003,48.93065934065934
IRN,"Iran, Islamic Republic of",2020Q3,457219.0,5377.228,26169.0,307.766,229557.0,2699.757,15352.0,180.54899999999995,56.826739130434795
IRN,"Iran, Islamic Republic of",2020Q4,1225142.0,14408.56,55223.0,649.463,767923.0,9031.334999999997,29054.0,341.6969999999999,69.23456521739115
IRQ,Iraq,2020,595291.0,14456.056,12813.0,311.151,595291.0,14456.055000000002,12813.0,311.153,75.69717948717953
IRQ,Iraq,2020Q1,694.0,16.853,50.0,1.214,694.0,16.857,50.0,1.213,71.27162162162163
IRQ,Iraq,2020Q2,49109.0,1192.564,1943.0,47.184,48415.0,1175.711,1893.0,45.973,90.10098901098904
IRQ,Iraq,2020Q3,362981.0,8814.636,9181.0,222.952,313872.0,7622.073,7238.0,175.76700000000002,85.5863043478261
IRQ,Iraq,2020Q4,595291.0,14456.056,12813.0,311.151,232310.0,5641.414000000001,3632.0,88.19999999999993,53.340652173912986
ISL,Iceland,2020,5754.0,15602.291,29.0,78.635,5754.0,15602.302000000012,29.0,78.64200000000002,44.98172077922088
ISL,Iceland,2020Q1,1135.0,3077.616,2.0,5.423,1135.0,3077.6150000000007,2.0,5.424,34.54060606060608
ISL,Iceland,2020Q2,1824.0,4945.877,10.0,27.116,689.0,1868.2679999999998,8.0,21.694,47.19857142857145
ISL,Iceland,2020Q3,2728.0,7397.124,10.0,27.116,904.0,2451.2469999999994,0.0,0.0,42.008043478260895
ISL,Iceland,2020Q4,5754.0,15602.291,29.0,78.635,3026.0,8205.172000000006,19.0,51.524000000000015,49.507826086956584
ISR,Israel,2020,423262.0,45556.13,3325.0,357.873,423262.0,45556.133,3325.0,357.88299999999964,66.19496835443056
ISR,Israel,2020Q1,5717.0,615.327,21.0,2.26,5717.0,615.331,21.0,2.262,49.00414634146342
ISR,Israel,2020Q2,25438.0,2737.918,327.0,35.195,19721.0,2122.591000000001,306.0,32.944000000000024,80.45395604395608
ISR,Israel,2020Q3,247411.0,26629.103,1604.0,172.64,221973.0,23891.184000000005,1277.0,137.44500000000008,54.55891304347824
ISR,Israel,2020Q4,423262.0,45556.13,3325.0,357.873,175851.0,18927.027000000002,1721.0,185.23199999999997,71.38815217391293
ITA,Italy,2020,2107166.0,34905.653,74159.0,1228.46,2107166.0,34905.657999999996,74159.0,1228.4600000000007,70.35925595238112
ITA,Italy,2020Q1,105792.0,1752.467,12428.0,205.872,105792.0,1752.4709999999998,12428.0,205.871,56.01098360655739
ITA,Italy,2020Q2,240578.0,3985.226,34767.0,575.923,134786.0,2232.7589999999987,22339.0,370.0499999999997,77.35978021978029
ITA,Italy,2020Q3,314861.0,5215.739,35894.0,594.592,74283.0,1230.515,1127.0,18.670000000000005,66.47445652173917
ITA,Italy,2020Q4,2107166.0,34905.653,74159.0,1228.46,1792305.0,29689.913,38265.0,633.8689999999998,76.83315217391306
JAM,Jamaica,2020,12827.0,4313.827,302.0,101.565,12827.0,4313.828000000002,302.0,101.56500000000001,73.90952702702687
JAM,Jamaica,2020Q1,36.0,12.107,1.0,0.336,36.0,12.108000000000002,1.0,0.336,66.3142857142857
JAM,Jamaica,2020Q2,702.0,236.088,10.0,3.363,666.0,223.98899999999992,9.0,3.025,79.50780219780226
JAM,Jamaica,2020Q3,6482.0,2179.951,107.0,35.985,5780.0,1943.8619999999996,97.0,32.62199999999999,72.35347826086957
JAM,Jamaica,2020Q4,12827.0,4313.827,302.0,101.565,6345.0,2133.869000000001,195.0,65.582,71.66184782608707
JOR,Jordan,2020,294494.0,28677.901,3834.0,373.356,294494.0,28677.905,3834.0,373.35299999999995,70.17881578947355
